UUID,PlayStation 5,PlayStation 4,PlayStation 3,Xbox Series X/S,Xbox One,Xbox 360,Nintendo Switch,Nintendo WiiU,Nintendo Wii,Nintendo DS,PC,Mobile
fe8e0192-c861-4c4a-8b21-5345ddfa1d30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
bb58be86-8475-4436-9249-17c30ad99035,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
061a577f-022f-4720-a257-1580c989ff20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8505608b-8486-4ce1-ac03-ae621585fa96,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
66568b56-0294-4ee9-8e45-13d18b7ee44b,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ed289ec7-f898-4d29-a6c1-1b7f4fa9ecd9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
8fe167e6-5b80-4910-8ab0-1042d1940619,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7ee4185c-c663-4443-9772-a7c62043d94c,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3832a698-cae1-47dd-8e52-bbadebf42135,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
f1f0d727-8272-4acc-8dee-c5ddb3a0341c,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ca3a7471-a1cc-4073-be7e-3e53da78b2b1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
086c9488-ca3a-4c9e-b132-bf28cecc3964,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
a13b7fbc-3a85-4b81-8d4f-8e5f75bd04d9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
56e61ea5-25df-4657-8b3c-b68b9449d76e,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
58239af1-67be-4b94-a423-06870b10a864,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
eba3c8d0-f249-4fe4-8482-49b24b76d221,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
00b6b23f-95cc-454d-bcee-23b16c0f7bd9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
3f07adad-60f8-49fe-b276-4129f535418a,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
a73f6b35-ee4b-47f2-bb82-f9612da3bc18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
643c274f-58ee-4380-a794-984281f148cc,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
054eb06c-fcd1-4caa-b6ee-1a29009bed2b,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
a8f7a2a1-d8a0-4f61-89ff-61f42834b9c1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
c24bef88-396a-465f-8ce7-7a5f4fc78dae,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
95188a8a-43f7-4b18-9fe6-e6f216ab0fad,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
eab0b5e8-b727-4e65-a1e7-84a0d276a445,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
495bbaa2-91db-4f27-82d3-ea6a70cad0d5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0474de5d-8802-4a0f-9fc0-cd8f2ee41116,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
17bd671f-5a20-48cf-acc6-caeb59dc44ab,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5bbe80a7-7600-4b36-b1b4-01db69377e62,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
46049ee5-b787-48a5-9cec-3adfd1261258,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
2d9d15cb-055d-4cd7-a6a0-394f14aeba53,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
2242bb79-c8ab-4ceb-a52f-d2ab2985a763,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
e9d1628a-73d4-4c66-ae16-21d313295b9c,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
75a0030b-b9c9-4b72-a357-9efb70d22d64,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
10976691-0ecd-4db6-b5bd-ed2d906cc4c3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
a3fedbca-9579-4382-97aa-c383757c83f2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
df08471d-6f01-495f-a7c8-eccea0fb1759,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
10f45f18-4e02-48a2-b5ab-6b605fc79b1d,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3bc01557-ae3b-401d-a357-8c980add82d8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cc3fc086-d12d-4eb9-acee-1be4858d9616,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83daa041-3c8c-4635-81cf-c74c9332b680,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
850674c7-799d-42e5-9050-1d94987921eb,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
9617265c-a11d-461a-aac9-c3f1aba0d80d,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
86291524-58e1-4372-b9a9-9e1ffc13c84d,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
d7017b1c-1369-47c2-b8bc-547a171c31d3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
c2bb024f-fb05-4972-96b3-b713abcab8ab,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
22edfee7-dc91-47fb-b6d4-027a0b047ca7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
84cff307-34ac-4b33-b1e1-af81fa06f173,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
43890fbb-4356-4633-8694-a50384401bc7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
a7c031e6-23cf-497d-84dd-e5bf0ddbba87,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bd470865-09a6-4e6b-87f8-fdfe2783ca90,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
b991f543-b018-4c61-9ebe-ab7927933e80,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
2857815a-3e61-4d8b-ad4a-73ac7b4f81c8,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7a90ee0c-c06d-44e8-b740-5d0c3ffdd55f,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
39b9cac0-eb4c-4b11-91d6-49b8490defb6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
bcd71dff-d869-4255-aeae-c4fa34b39cfd,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
99e72fa1-df9d-4feb-921e-12bf9e17adce,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1e77d2c6-1056-48c1-8588-420ffafb11cb,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
589310fa-557f-4218-80d5-3e674f71f8f4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
23cac1b6-2bf8-40b9-aa9e-77ee05f6a468,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
f6820440-f979-4a73-9ab1-b222e23e041b,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
63a7fc61-092b-4e4e-9ddc-510cb274a838,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
f3cd00d9-9e4a-4947-a7b6-45e68ec47b24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
f91e0566-3f4d-416a-8b18-30561654cfb7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
81838e5e-8101-4051-9114-b286eaa1d1bf,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
40764e30-b5df-4ac3-a3fc-9b143d2329bb,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ae4a473b-7b5f-4dd5-9f12-8d68893df239,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
53dbecb5-c5fa-4856-ae8b-9cb768e649c9,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
f4229e0d-e419-4a8d-acbc-caf19472b52b,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
7453ddb8-0876-4854-a9e1-78117dd8d3e9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
d49382a4-76fc-4e00-adeb-d9843ccab911,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
5f03c96b-1403-4061-b52a-535ba8f75035,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
a661c195-587c-4580-a41d-81f505ccad0f,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
06f52ce5-488f-45b4-a437-e94d70c8aac4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
c9fe475b-8389-42c5-8c61-29be3a4db0be,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
bf309889-0c61-487a-a4b6-db314706d032,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2ad9e9c2-bdaf-4238-b9ff-ffa952e4c82e,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
8bd0fc57-cefa-4d04-ae95-d187bcb70733,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
78806ae8-90ba-4a90-a0cb-be3fb94838c3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
63821100-cad7-448e-bc7b-a74da7480a5e,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7159baf5-c7d1-4fcb-8f03-89f93b597947,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
71dde4d1-62cc-4178-9b38-7cf5ff964c50,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
a432d46d-9b2c-4acf-add6-f386783608bd,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
5e9c50f8-72c0-40d2-a89e-20237a5343da,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
db530a97-cf56-4360-b653-eb48b79600e2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
9b46e277-0b74-4cfd-bea6-2b01b61c1a51,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2c4d015d-46a8-41c0-8cdd-ead61bdfdb79,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
9ef94f96-5e19-4abc-bed3-d6fee5218555,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
c869c6cd-43fb-4251-aa0e-8b2cf8a4fa90,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
ff4fe4f0-3df2-4c30-9fe3-518782df1826,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6eaa46ee-ad03-4b13-9028-dcc959f40595,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
395241fd-d5f4-422c-9d8b-1776f728e96d,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7f0fccbf-8548-43e1-a52f-55755a50d535,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
e882927c-c189-4e3a-9261-d3d4707ad746,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
76e85f18-57aa-477e-9ce5-310650ba9e10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
81eff3ad-a0c1-46ab-a759-cb6a88447db4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
ffe5ff46-002f-4e37-af36-ffbcf33c88d2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
ee7f354a-73b0-4531-b59c-21df699f6ccf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
e1dde1fa-a5e6-4b2f-b90d-9505edea46e9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
1f8caa82-a8d7-47cb-ac9e-8f52f17a15d0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2088819d-bbe5-40a4-812f-16b6ef6d902f,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
63353f7a-9754-4d63-9435-59404ba9adbb,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0636914e-e4c7-4477-95e9-c0aaa89a89cd,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
04dfc831-9504-4dbc-a43f-c6852b6b7871,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
51923440-931f-4b5a-9678-bb1e2acfc0b6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
088e2c51-0c45-4afc-877e-1fb25e340bb0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c8144ca0-e34b-4873-af64-188695d20b20,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
e3ed87ed-71c1-4eba-9a1d-d7d4f302444c,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
cff71195-12e4-48e2-9079-118c9f6e3bcf,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
9f706779-e58c-47b6-9a97-e5347f67a1ee,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7dfef2aa-5b9e-4e44-b6f8-d3a8958c32d3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
bdbf099f-2f5d-4b1b-8c08-007766d69b8f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
c9a4e892-2a87-4938-8587-5dbb4dd2ee51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bb4ad01b-3c5d-48bc-b927-e03607232b83,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
c7b81819-41ac-44e4-ba16-eca9cd0aa440,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
58c5ee8f-0f9f-4b5a-8e90-eba340d3cd00,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
4e883f1c-6700-4cd2-a469-6b0fc6bb6075,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2409ec96-3aa2-47e9-ae84-dd717a019959,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
04bbd32d-14ec-456e-b7f7-a14e4c98da34,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8a8274cf-df02-4771-8a94-da05ede0b0e7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
0ce946be-67d1-409e-be4b-4a37c316ba61,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8a12818e-4beb-4150-8c2a-a4668566ac21,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ccb0fc3b-06d8-4492-8207-f341e9d7cd17,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
90cc5815-2dde-458b-b852-357495d04111,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6882ac7a-af2b-4930-b485-c1fc3506b6ed,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
40ff4b63-8615-42e1-a3f3-bd899db5f3f3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
d03dbf20-bf8c-4018-b44b-a9bd3d69839c,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
616608fc-f06a-49a1-8875-7f2d8f9d67e9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
979cd68d-6b01-4c6b-9f26-8e8a1600ceff,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7c6d9b99-623e-4b12-9f7c-9d3a1f321ab8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
5b351dcd-64ae-468f-aeaa-6f61d5dd06fa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
a51ed896-8914-437a-974b-c146c39b55ec,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
e6bd8154-4c77-4512-b9dc-4e5e01bb10d5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
30c8b90e-b98c-44c3-8280-aa8264ae4024,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
15b47ed3-46fe-45eb-9641-9c8e049f174e,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9a5b6bea-214b-4091-9caf-a22e263cb0e6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
8c7caecd-d501-4387-a90b-82ad09925996,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
3730178a-77dd-4c44-8ca6-390c70c3f6e5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
243eb8ee-4938-4c78-b560-f1203e5aa84e,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
d8a3842f-71f2-435c-8810-8a1c1ddc419d,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6ef5423d-b62f-403f-abe7-b8e5cdd6ebae,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
de08ba4d-4031-44d9-958f-a54eb1b6b84a,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3cb3926a-e2ed-4bba-8d17-d55a7e629d55,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0ddd9cc4-9c69-4a42-a8a0-fc515695ddf9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
96aa43ff-075c-46b3-888e-fbc447970d72,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
41ab16de-cf0b-4adc-978c-604d73ac31e4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0c2aaf3e-18f7-47a6-938e-0e1dea0c247f,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
d401d9bb-22d9-436e-8a47-a3ec81a4be9b,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
523792fa-27d3-453b-b6b9-ac301a0407bd,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
91e8214a-f27b-497f-be4e-0318d337288a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
df8d4313-f5df-4953-bd7c-efdda0938884,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
b0e2dc28-f7c3-45d2-9348-a69e5a0d58f7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
9b05a74d-142b-469c-905a-bc2fd15c642b,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3448a64a-02ad-4337-9d6e-fa90514e159d,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
cd9095a7-c1f0-4515-9bc5-1baf982be0f9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
a8d6a625-5e9b-498e-8767-22801dd97b39,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
482851be-c752-4cc7-8ede-40dd3384519c,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
ab9e5b26-7e6c-4203-b73c-1eb70da3cdad,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
65b9d58c-405d-488a-b521-3cc57d848320,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
